time,BTC Open,BTC High,BTC Low,BTC Close,BTC Volume,BTC RSI,BTC MACD,BTC Signal,ETH Open,ETH High,ETH Low,ETH Close,ETH Volume,ETH RSI,ETH MACD,ETH Signal,USDT Open,USDT High,USDT Low,USDT Close,USDT Volume,USDT RSI,USDT MACD,USDT Signal
2021-11-05 02:00:00,61838.88,62366.62,61685.0,62249.95,118.73199769,52.21910314750282,-223.5569090384961,-209.23792891425063,4529.98,4569.42,4507.19,4545.73,15708.88259,53.66582467101678,8.358825657921443,14.605496685734073,1.0007,1.0008,1.0006,1.0007,6749344.541199999,50.17534646871862,-4.7947219627e-06,-2.3568212459e-06
2021-11-05 04:00:00,62228.49,62355.91,61940.76,62247.17,51.16635798,52.18814176627573,-172.23640534724836,-201.8376242008502,4545.73,4546.34,4521.34,4545.0,8765.09749,53.56469262351869,9.15919873324674,13.516237095236606,1.0007,1.0009,1.0006,1.0008,5336081.1712,53.83240463487868,4.2495850973e-06,-1.0355399772e-06
2021-11-05 06:00:00,62244.63,62666.52,62152.0,62203.23,85.7255483,51.66670503074925,-133.57041065640806,-188.18418149196177,4544.67,4574.0,4531.17,4532.53,6995.10239,51.769970618391504,8.687135487610249,12.550416773711335,1.0008,1.0008,1.0007,1.0008,5311032.8512,53.83240463487868,1.1287152337e-05,1.4289984855e-06
2021-11-05 08:00:00,62199.99,62285.72,61549.28,61744.06,144.2455023,46.44441028156405,-138.3833161190778,-178.22400841738497,4532.53,4548.7,4500.6,4512.2,8154.00814,48.89371665211653,6.596520289602267,11.35963747688952,1.0008,1.0008,1.0006,1.0007,4176756.5112,49.60940570200231,8.69507935e-06,2.8822146584e-06
2021-11-05 10:00:00,61744.06,61843.05,61251.06,61318.84,92.60676913,42.191373499690485,-174.497776910408,-177.47876211598958,4512.14,4520.55,4475.0,4477.62,9214.74521,44.37740872330445,2.1248813704842178,9.51268625560846,1.0007,1.001,1.0006,1.0007,5302406.361199999,49.6094057020023,6.5651637122e-06,3.6188044692e-06
2021-11-05 12:00:00,61292.05,61972.42,61209.18,61838.94,133.55659797,48.41376550442631,-159.3145450299926,-173.84591869879017,4477.1,4537.96,4457.22,4523.1,10938.16306,50.812639975024446,2.225279580628012,8.055204920612372,1.0007,1.0009,1.0006,1.0009,8380751.2312,57.36693025801403,2.07760256631e-05,7.050248708e-06
2021-11-05 14:00:00,61870.02,61904.06,60800.0,60846.46,275.17127613,39.64443326860818,-224.77549389827615,-184.03183373868737,4522.91,4532.96,4453.61,4465.63,17076.71239,43.900839533624456,-2.3059215889816187,5.982979618693573,1.0009,1.001,1.0008,1.0009,13175572.3812,57.36693025801403,3.16731280389e-05,1.19748245742e-05
2021-11-05 16:00:00,60835.82,61157.9,60784.88,61012.02,215.7166881,41.54650326589785,-260.2939524828398,-199.28425748751783,4466.51,4498.74,4462.64,4486.37,10330.38114,46.71763407479939,-4.175256732248272,3.951332348505204,1.001,1.0011,1.0007,1.0009,7691683.5412,57.36693025801403,3.98497965323e-05,1.75498189658e-05
2021-11-05 18:00:00,61005.39,61409.0,60860.51,61148.05,157.12191299,43.13226899239952,-274.30409579003754,-214.2882251480218,4486.37,4515.0,4480.89,4500.97,13367.34309,48.67146276868871,-4.427581910224035,2.275549496759356,1.0009,1.0011,1.0008,1.0009,15509132.0312,57.36693025801403,4.5801889551e-05,2.32002330828e-05
2021-11-05 20:00:00,61158.48,61243.49,60769.17,61120.51,69.74529476,42.87864896493684,-284.35165426957246,-228.30091097233196,4500.86,4502.5,4446.01,4465.7,18371.16756,44.43266557855336,-7.388377056384343,0.3427641861306161,1.0009,1.0013,1.0005,1.0009,10974374.841200002,57.36693025801403,4.99432514369e-05,2.85488367536e-05
2021-11-05 22:00:00,61109.56,61380.83,60873.83,61031.91,75.22553214,42.02256132037077,-296.0510045966221,-241.85092969719,4465.7,4487.01,4458.04,4479.47,8437.08628,46.395495583669344,-8.525428785638724,-1.4308744082232518,1.0009,1.0012,1.0008,1.0011,9351573.8212,65.14046706713954,6.85731702769e-05,3.65537034583e-05
2021-11-06 00:00:00,61008.19,61374.61,60840.04,61246.46,113.71770407,44.8918387182241,-284.7282619229809,-250.42639614234812,4479.47,4512.92,4461.18,4501.89,9985.46311,49.52194962036596,-7.530635367982541,-2.65082660017511,1.0012,1.0014,1.001,1.0011,8265996.4912,65.14046706713955,8.23877999063e-05,4.57205227479e-05
2021-11-06 02:00:00,61239.32,61286.39,60915.04,61173.92,60.59121832,44.09722063278751,-278.3990673846856,-256.02093039081564,4501.34,4508.67,4479.06,4496.01,5862.84605,48.71938690714244,-7.134479438274866,-3.5475571677950613,1.0011,1.0014,1.0007,1.0011,14366329.4412,65.14046706713955,9.2272335372e-05,5.50308852727e-05
2021-11-06 04:00:00,61188.14,61548.45,61052.76,61507.51,34.1556859,48.60280021748078,-243.6564896992932,-253.54804225251115,4496.0,4518.52,4482.32,4510.56,6108.34636,50.84235123835624,-5.5821124912017694,-3.954468232476403,1.0011,1.0011,1.0009,1.0009,5934829.0312,53.057515957712695,8.30106770004e-05,6.06268436182e-05
2021-11-06 06:00:00,61523.4,61609.5,60553.82,60857.47,100.26810537,41.57165149560637,-265.51485202898766,-255.94140420780644,4511.26,4517.71,4462.03,4475.0,4129.40722,45.84681512800484,-7.138951920233012,-4.591364970027724,1.0009,1.001,1.0008,1.0008,3018793.6212,48.23938499910504,6.68311933531e-05,6.18677135652e-05
2021-11-06 08:00:00,60855.75,61382.91,60807.99,60978.38,61.18607594,43.21711873887304,-269.9692971359618,-258.7469827934375,4476.33,4499.34,4460.0,4466.04,4146.49787,44.65620591584068,-8.992100168958132,-5.4715120098138055,1.0008,1.0009,1.0008,1.0008,2609402.8612,48.23938499910504,5.33933506852e-05,6.01728409892e-05
2021-11-06 10:00:00,60969.78,61048.29,60154.89,60390.68,229.59991989,37.66474362907683,-317.2647251014205,-270.4505312550341,4466.03,4473.31,4346.3,4374.03,18468.06686,34.69274119027328,-17.681351928855292,-7.9134799936221025,1.0009,1.001,1.0007,1.0009,4839137.0212,53.1712750541356,5.02338631171e-05,5.81850454148e-05
2021-11-06 12:00:00,60357.41,60730.0,60109.91,60593.11,264.5574636,40.50032086287018,-334.5557330504089,-283.27157161410906,4374.02,4403.22,4329.21,4386.78,16993.91373,36.79712633895781,-23.270579354087204,-10.984899865715123,1.0009,1.001,1.0008,1.001,6260943.4012,57.52928497631335,5.516322342e-05,5.75806810158e-05
2021-11-06 14:00:00,60583.85,60829.8,60380.01,60705.33,49.40464762,42.07345385074132,-335.3381953118587,-293.684896353659,4386.77,4414.59,4372.11,4403.13,7581.86092,39.4898053112577,-26.080138398309828,-14.003947572234065,1.001,1.001,1.0007,1.0007,6497853.691199999,44.23069529786134,3.44649931909e-05,5.29575434508e-05
2021-11-06 16:00:00,60710.78,60907.16,60486.06,60753.95,67.88433929,42.779337415582354,-328.2511991313804,-300.5981569092033,4403.13,4446.99,4386.86,4420.99,8979.95136,42.37773401754645,-26.559420972577755,-16.515042252302802,1.0007,1.0009,1.0007,1.0008,4835601.7512,48.50390618291313,2.58328755675e-05,4.75326098742e-05
2021-11-06 18:00:00,60747.64,61250.0,60729.44,61233.02,47.98503569,49.33119971832683,-280.7415445839215,-296.62683444414694,4421.13,4498.73,4419.72,4498.62,8950.55325,52.900046813514656,-20.439549246177197,-17.29994365107768,1.0009,1.001,1.0008,1.001,6069314.9212,55.79863939223542,3.47298446599e-05,4.49720568313e-05
2021-11-06 20:00:00,61247.3,61549.28,61164.96,61466.91,149.69836364,52.208341992751954,-221.66165518538764,-281.63379859239507,4498.5,4534.43,4485.0,4513.98,10566.59289,54.664091221174935,-14.186549469126476,-16.67726481468744,1.0009,1.001,1.0008,1.001,4300870.7612,55.79863939223543,4.13046227845e-05,4.42385700219e-05
2021-11-06 22:00:00,61515.87,61561.27,61337.39,61542.44,89.46326037,53.13383396888649,-166.82274861746555,-258.67158859740914,4514.4,4523.92,4502.43,4523.16,6188.06819,55.73123417598725,-8.393497797998862,-15.020511411349723,1.0009,1.001,1.0008,1.0009,3356239.8612,51.56305682097483,3.80078862975e-05,4.29924332771e-05
2021-11-07 00:00:00,61542.43,62365.16,61396.57,61901.45,224.8416148,57.36055733053841,-93.31770502588188,-225.6008118831037,4523.73,4574.45,4506.99,4556.8,12514.51171,59.49392415379987,-1.075596941155709,-12.231528517310922,1.0009,1.001,1.0008,1.0009,4714157.9412,51.56305682097482,3.49918347903e-05,4.13923135797e-05
2021-11-07 02:00:00,61934.2,62251.33,61805.48,62197.88,86.53083479,60.52614422411666,-11.017996171780396,-182.68424874083905,4556.39,4566.43,4538.0,4554.3,5679.58743,59.091950074272695,4.470628481625681,-8.891097117523602,1.0008,1.0009,1.0008,1.0008,3504112.9612,47.390959663989314,2.42528561473e-05,3.79644220932e-05
2021-11-07 04:00:00,62200.0,62355.01,61965.0,61996.14,53.81349507,57.402728437088406,37.494174539235246,-138.64856408482416,4554.57,4574.9,4540.94,4548.76,4924.83026,58.15425556272454,8.323077135011772,-5.448262267016528,1.0009,1.001,1.0008,1.0009,7236141.641199999,51.60769862968923,2.35399485934e-05,3.50795273933e-05
2021-11-07 06:00:00,62012.14,62127.24,61756.27,61820.11,52.1651426,54.74791659891842,61.03272225254477,-98.71230681735037,4548.77,4564.2,4543.01,4545.21,3067.41319,57.52433192266808,10.963336596952104,-2.165942494222801,1.0009,1.0009,1.0007,1.0008,1757284.8112,47.50699327330288,1.47359332896e-05,3.10108085725e-05
2021-11-07 08:00:00,61801.54,62068.16,61524.51,61989.09,58.7770009,56.812772887637,92.25896080567328,-60.51805329274564,4545.54,4592.59,4523.01,4585.61,6458.75685,62.50226584648277,16.129769661470164,1.4931999369157918,1.0007,1.0008,1.0007,1.0008,1849956.0212,47.50699327330288,7.6702696378e-06,2.63427007856e-05
2021-11-07 10:00:00,62025.55,62402.12,61623.14,61960.61,105.59410736,56.34610862618203,113.40066952045164,-25.734308730106186,4585.18,4619.55,4576.27,4595.72,9950.65108,63.65032410226646,20.80022554208699,5.354605057950032,1.0007,1.0008,1.0005,1.0006,1284326.4812,40.11372553685746,-1.39073331621e-05,1.8292693996e-05
2021-11-07 12:00:00,61960.45,62189.0,61800.7,61905.46,84.6281327,55.39717381208426,124.2729407981824,4.267141175551533,4595.73,4619.0,4587.53,4608.89,5780.69782,65.14729941515192,25.272973305623964,9.338278707484818,1.0005,1.0006,1.0005,1.0006,2669492.9412,40.11372553685746,-3.06543742942e-05,8.503280338e-06
2021-11-07 14:00:00,61889.65,62085.02,61759.83,62004.37,100.9187665,56.80229096448204,139.26514261636476,31.26674146371418,4608.88,4628.88,4577.54,4608.32,7571.13755,65.02248882171799,28.44378168667754,13.159379303323362,1.0005,1.0007,1.0005,1.0007,5057711.851199999,45.07075907951112,-3.54487298899e-05,-2.871217075801958e-07
2021-11-07 16:00:00,62000.23,62532.0,62000.23,62510.0,50.33723904,63.18684430891891,189.75925922473107,62.96524501591756,4607.7,4620.0,4592.0,4614.59,7002.323,65.79869147252114,31.10405854720011,16.748315152098712,1.0007,1.0014,1.0007,1.0008,4331566.7812,49.56647222095771,-3.08238092894e-05,-6.3944592239e-06
2021-11-07 18:00:00,62510.0,62566.92,62140.0,62325.28,45.82941304,59.714555968108336,212.42217953926595,92.85663192058723,4614.58,4623.0,4594.23,4607.7,6923.38245,64.11492551749882,32.284229209464684,19.855497963571903,1.0008,1.0009,1.0007,1.0008,5159082.7012,49.56647222095771,-2.68490275165e-05,-1.04853728824e-05
2021-11-07 20:00:00,62330.42,63119.08,62231.23,62897.67,137.35963678,65.9573046946796,273.4180039504863,128.96890632656704,4607.7,4639.8,4587.63,4630.11,8211.33426,67.0668488418406,34.628645207427326,22.81012741234299,1.0009,1.0009,1.0008,1.0008,4985238.8612,49.56647222095771,-2.34289104295e-05,-1.30740803918e-05
2021-11-07 22:00:00,62943.94,63300.0,62796.68,63300.0,114.87346703,69.53131995825854,350.1855814356313,173.2122413483799,4629.73,4636.17,4591.52,4617.02,7228.24497,63.76717602969559,35.026593408595545,25.2534206115935,1.0009,1.0009,1.0004,1.0009,6661817.131200001,54.24381161852183,-1.25051274078e-05,-1.2960289795e-05
2021-11-08 00:00:00,63300.0,65667.18,63300.0,65108.45,486.67519862,79.79808740666901,550.6042181383964,248.6906367063832,4617.27,4711.0,4616.5,4691.72,26182.74085,72.17916621415866,40.89818708861458,28.38237390699772,1.0008,1.0009,1.0006,1.0007,7091342.7812,45.21246689527039,-1.9758515326e-05,-1.43199349012e-05
2021-11-08 02:00:00,65164.02,65411.25,65027.61,65244.53,162.57481527,80.33505165734002,712.2080592230341,341.3941212097134,4691.73,4739.65,4691.72,4724.44,13176.52449,74.92523163560217,47.64250479132352,32.23440008386288,1.0006,1.0008,1.0006,1.0008,6063768.3212,49.720126229079874,-1.72389928652e-05,-1.4903746494e-05
2021-11-08 04:00:00,65234.86,65667.18,65129.88,65497.81,201.15497263,81.32975631546078,850.9090964349525,443.2971162547612,4724.44,4732.41,4712.85,4723.69,7638.03503,74.74311710636475,52.32375080009752,36.25227022710981,1.0008,1.0009,1.0007,1.0008,4357282.1812,49.720126229079874,-1.50685522721e-05,-1.49367076496e-05
2021-11-08 06:00:00,65494.12,66369.67,65400.0,65976.05,299.03190863,83.07101009230132,988.0312299037178,552.2439389845525,4724.0,4769.47,4719.36,4728.33,12559.15506,75.14561254779568,55.765254074207405,40.15486699652932,1.0009,1.0012,1.0007,1.0008,8349282.891199999,49.720126229079874,-1.31963432346e-05,-1.45886347666e-05
2021-11-08 08:00:00,65977.4,66433.72,65635.85,66101.68,201.96876364,83.50618646798172,1094.2252520811962,660.6402016038812,4728.33,4744.85,4712.38,4723.0,6166.62871,73.6928308262869,57.40090189210878,43.604073975645214,1.0007,1.0009,1.0004,1.0006,10854597.6112,41.243728833902416,-2.75335430686e-05,-1.7177616427e-05
2021-11-08 10:00:00,66109.33,66188.42,65741.82,66054.17,205.70171716,82.64100697058545,1161.1659218546556,760.7453456540361,4723.0,4738.45,4718.81,4734.06,5441.42227,74.78229967968491,58.910530217904125,46.665365224097,1.0005,1.0006,1.0004,1.0005,3535611.2712,37.77596625113466,-4.64298273479e-05,-2.30280586112e-05
2021-11-08 12:00:00,66077.14,66185.19,65316.57,65415.1,162.28493888,71.85646942049868,1149.399712453749,838.4762190139787,4734.06,4766.3,4712.71,4718.06,10135.3056,70.24982401650522,58.145589103152815,48.96140999990816,1.0005,1.0007,1.0004,1.0006,6508272.6612,42.94238638880459,-5.27282856597e-05,-2.89681040209e-05
2021-11-08 14:00:00,65415.38,66519.99,65211.49,66424.39,198.68488888,76.96837410081167,1207.5957624962975,912.3001277104424,4718.13,4778.38,4705.97,4766.04,15984.7518,75.11969362287537,60.711112855377,51.31135057100192,1.0006,1.0007,1.0004,1.0004,11871736.1212,36.42789754622752,-7.30164990303e-05,-3.77777830228e-05
2021-11-08 16:00:00,66424.39,66555.0,65745.98,66010.53,176.58679795,71.25318484698795,1206.414710392928,971.1230442469396,4766.04,4795.93,4753.0,4784.4,15504.04472,76.69197539063988,63.49388943782742,53.74785834436703,1.0004,1.0005,1.0003,1.0005,8576119.601200001,41.22870325492662,-8.01025180641e-05,-4.6242730031e-05
2021-11-08 18:00:00,66016.03,66132.31,65780.12,65847.34,114.05917601,69.07514956754471,1178.7230631849525,1012.6430480345422,4784.4,4791.85,4700.0,4752.71,18895.29997,68.63030846507272,62.422573205412846,55.482801316576186,1.0005,1.0005,1.0004,1.0004,7995815.8112,38.12789396744488,-9.27186011465e-05,-5.55379042541e-05
2021-11-08 20:00:00,65838.38,66448.55,65589.02,66126.16,150.7545328,70.72186696097185,1165.8366380142031,1043.2817660304745,4752.71,4788.0,4731.99,4773.41,15581.56708,70.79022017853869,62.52313657653667,56.890868368568285,1.0004,1.0005,1.0001,1.0003,9874077.2712,35.27109909773125,-0.0001095235824661,-6.63350398965e-05
2021-11-08 22:00:00,66174.45,67803.55,66111.57,67559.0,355.9461532,77.38604328116627,1256.7551751252831,1085.9764478494362,4773.64,4825.0,4760.43,4811.9,16618.83236,74.32955320154993,64.9598385160034,58.50466239805531,1.0003,1.0006,1.0002,1.0005,6360831.2612,44.2655497034229,-0.0001054873304235,-7.41654980019e-05
2021-11-09 00:00:00,67547.49,67776.98,67152.48,67537.79,159.54282729,77.10626087721798,1311.9736851111593,1131.1758953017809,4811.89,4812.94,4781.52,4797.88,14616.91758,70.95689349191014,65.01024785870868,59.805779490185984,1.0006,1.0007,1.0004,1.0006,11785899.7512,48.145428392174345,-9.31456818951e-05,-7.79615347806e-05
2021-11-09 02:00:00,67553.6,68564.4,67299.03,68519.98,253.9990902,80.6034680782614,1418.6361224492575,1188.6679407312763,4797.88,4820.0,4781.14,4818.38,11614.77505,72.89363980579125,65.94421246785168,61.03346608571913,1.0005,1.0006,1.0004,1.0005,11481922.4912,44.78775533929623,-9.03920178698e-05,-8.04476313984e-05
2021-11-09 04:00:00,68519.98,68527.18,67877.83,68139.09,148.10614074,75.76966716128575,1455.6523782275472,1242.0648282305306,4818.12,4829.0,4796.38,4828.79,12542.84587,73.84737224536941,66.75487747538136,62.17774836365157,1.0005,1.0006,1.0004,1.0005,7154916.9012,44.78775533929623,-8.72044803243e-05,-8.17990011836e-05
2021-11-09 06:00:00,68158.09,68215.95,67634.02,67906.78,122.92390265,72.89819364009294,1449.5332352820187,1283.558509640828,4829.05,4842.54,4780.01,4788.36,10660.87339,64.37402019809522,63.404089347657646,62.42301656045279,1.0005,1.0006,1.0003,1.0006,4826415.451200001,48.919274520569125,-7.573613062e-05,-8.05864270709e-05
2021-11-09 08:00:00,67905.16,68261.46,67746.81,68238.4,122.75160243,74.39020792874234,1454.6741547944112,1317.781638671545,4788.53,4826.34,4777.27,4820.26,7989.15954,67.87568180665022,62.60100361399782,62.4586139711618,1.0006,1.0007,1.0005,1.0006,3856251.2612,48.919274520569125,-6.58878665424e-05,-7.76467149652e-05
2021-11-09 10:00:00,68266.83,68313.2,67342.01,67617.95,154.78859484,66.96246393081736,1392.6298705970694,1332.7512850566495,4820.27,4821.44,4757.26,4778.11,9149.65933,59.54729353484414,57.896010476640186,61.54609327225747,1.0007,1.0007,1.0005,1.0006,4974424.8112,48.919274520569125,-5.74211312505e-05,-7.36015982222e-05
2021-11-09 12:00:00,67617.41,68129.48,67307.0,68106.86,121.71699126,69.54313781769469,1367.1506180709694,1339.6311516595135,4778.12,4815.0,4760.88,4814.53,7785.00305,63.69270546591691,56.45527784222486,60.52793018625095,1.0007,1.0007,1.0003,1.0005,11594885.8912,44.73803255226874,-5.81104852952e-05,-7.05033756368e-05
2021-11-09 14:00:00,68106.86,68106.86,66632.14,66806.15,431.38142026,56.82553511800901,1227.847834831773,1317.2744882939655,4814.53,4834.91,4761.37,4791.93,17197.0122,59.6104894813632,52.88028472019323,58.998401093039405,1.0005,1.0005,1.0001,1.0002,9451741.9412,35.057274250145696,-8.19199736745e-05,-7.27866952444e-05
2021-11-09 16:00:00,66813.66,67024.44,66250.0,66837.67,279.6661782,57.03060440859248,1107.229325629189,1275.26545576101,4791.94,4798.33,4738.44,4777.86,14120.73735,57.15449701138676,48.35434669330061,56.86959021309165,1.0001,1.0003,1.0,1.0002,10501216.1912,35.057274250145696,-9.96405702828e-05,-7.81574702521e-05
2021-11-09 18:00:00,66841.05,67243.75,66342.69,66813.57,98.00950816,56.80842595549298,998.1871394946356,1219.8497925077352,4777.43,4794.31,4714.1,4751.56,15985.19382,52.77728369403494,42.159331467748416,53.927538464023,1.0002,1.0003,1.0001,1.0002,8433325.451200001,35.057274250145696,-0.0001123887235199,-8.50037209056e-05
2021-11-09 20:00:00,66791.37,67800.0,66679.84,67779.38,119.03503102,63.02512713419683,978.4245476286014,1171.5647435319083,4751.56,4802.59,4732.92,4799.58,11295.49193,58.95785282877538,40.65589410906432,51.27320959303127,1.0001,1.0003,1.0001,1.0003,6410404.1512,40.424308689311175,-0.0001131186017138,-9.06266970673e-05
2021-11-09 22:00:00,67745.64,67756.03,66751.95,66945.72,124.93707381,55.58771674025628,885.2881061651424,1114.3094160585551,4799.34,4800.46,4697.9,4731.59,21567.94983,49.14934755319037,33.59096861027774,47.73676139648056,1.0002,1.0003,1.0001,1.0001,5886207.3412,34.316068877863444,-0.0001283557586839,-9.81725093906e-05
2021-11-10 00:00:00,66928.42,67387.6,66788.94,67046.41,62.93042967,56.25911108807658,810.2614570850419,1053.4998242638526,4731.58,4757.99,4699.99,4731.8,12011.91627,49.177471507019135,27.689719645583864,43.72735304630122,1.0001,1.0005,1.0001,1.0003,11675375.4612,43.50869812009538,-0.000122876542536,-0.0001031133160197
2021-11-10 02:00:00,67047.11,67197.83,66375.0,66492.85,95.25706753,51.63740784913286,698.0875131381326,982.4173620387086,4731.81,4753.8,4655.0,4690.0,23395.32879,43.96516201441016,19.41620869437793,38.86512417591656,1.0002,1.0003,1.0,1.0001,6345913.8312,37.81004200071758,-0.000133137822847,-0.0001091182173851
2021-11-10 04:00:00,66530.31,66672.64,66276.56,66356.36,67.57212562,50.535049733176265,591.3584400955297,904.2055776500728,4689.99,4716.77,4677.0,4702.0,12914.34008,45.74306834794244,13.670110841503629,33.826121509033975,1.0001,1.0003,1.0,1.0002,7714939.851199999,41.907117580099786,-0.0001316828393547,-0.000113631141779
2021-11-10 06:00:00,66374.97,66751.76,66251.09,66452.73,78.46454189,51.32516144472895,508.68730377900647,825.1019228758595,4702.01,4744.0,4690.97,4715.27,5779.66952,47.7185488616392,10.070973083935314,29.075091824014244,1.0002,1.0002,1.0,1.0001,3083180.1312,39.13087175432948,-0.0001370194438621,-0.0001183088021957
2021-11-10 08:00:00,66462.85,66865.51,66383.17,66701.76,104.94467807,53.39674139950949,457.9851051973528,751.6785593401581,4715.27,4733.72,4701.0,4707.53,4159.80183,46.65161157583376,6.518930988017928,24.56385965681498,1.0001,1.0002,1.0,1.0002,2685381.7212,43.18430595597723,-0.0001316618611388,-0.0001209794139843
2021-11-10 10:00:00,66705.53,67100.16,66554.37,66557.6,101.56927028,52.016620596027664,401.54201394168194,681.6512502604629,4707.53,4754.02,4703.83,4729.93,6345.99991,50.12704150642784,5.448596799044935,20.74080708526097,1.0002,1.0002,1.0001,1.0002,4386270.0612,43.18430595597723,-0.000125963904747,-0.0001219763121368
2021-11-10 12:00:00,66550.0,68010.51,65982.95,68000.0,316.53673202,62.469055382125845,467.8074892947334,638.882498067317,4729.76,4800.0,4692.98,4793.62,13459.43203,58.42111668612683,9.6286073712281,18.5183671424544,1.0002,1.0002,0.9999,1.0,6790672.9312,37.40639017066655,-0.0001360186237593,-0.0001247847744613
2021-11-10 14:00:00,68000.0,69000.0,67923.24,68410.86,352.05438293,64.81986251085655,547.1689017303725,620.5397787999281,4793.6,4867.81,4792.62,4849.04,24992.59667,64.02717193944055,17.214785370844766,18.257650788132477,1.0,1.0002,0.9998,1.0,23465082.3512,37.40639017066655,-0.0001423461828287,-0.0001282970561348
2021-11-10 16:00:00,68363.85,68800.01,68357.79,68627.01,205.35568902,66.0255265289127,620.3538385192078,620.502590743784,4849.04,4867.59,4824.47,4839.53,16641.16835,62.47063597853688,22.20355975378334,19.046832581262645,1.0001,1.0002,1.0,1.0001,11586548.5112,41.91313117918095,-0.0001377042854291,-0.0001301785019937
2021-11-10 18:00:00,68635.05,68641.37,66570.62,66620.78,316.55043678,49.178761492808974,510.5817651940015,598.5184256338275,4839.52,4840.58,4694.0,4703.51,28101.07847,45.451143932093245,15.008513361454789,18.239168737301075,1.0001,1.0001,0.9998,1.0,8867449.6012,38.89710849175168,-0.0001404753995986,-0.0001322378815146
2021-11-10 20:00:00,66652.17,67041.08,62856.71,64293.16,1219.06175615,37.290488665071365,233.08032010793977,525.43080452865,4703.75,4723.98,4460.0,4554.03,77720.33104,34.36940947495242,-2.7239989215540845,14.04653520553004,0.9999,1.0012,0.9999,1.0006,21102937.9212,58.2905502943734,-9.31823933254e-05,-0.0001244267838768
2021-11-10 22:00:00,64265.8,65313.3,63925.0,64921.43,498.82158321,41.40767775105726,63.12687657773495,432.970018938467,4554.26,4660.0,4528.57,4632.22,24186.40314,42.29496057617864,-10.348571235346752,9.167513917354682,1.0005,1.0031,1.0004,1.0006,14565063.301200002,58.2905502943734,-5.50675605663e-05,-0.0001105549392147
2021-11-11 00:00:00,64919.18,65096.32,64201.11,64779.92,159.16978546,40.75857730959618,-82.03547235990118,329.9689206787933,4632.23,4634.63,4578.05,4618.32,12403.58144,41.3392335883449,-17.313138475664346,3.871383438750876,1.0006,1.0008,1.0002,1.0003,11029477.0212,49.22986326455464,-4.85095854922e-05,-9.81458684702e-05
2021-11-11 02:00:00,64709.77,64865.31,64140.0,64775.06,139.64139519,40.73495990636777,-195.2194725548179,224.93124203207103,4618.16,4652.22,4581.75,4638.66,11959.1988,43.35628866908824,-20.949843424908977,-1.0928619339810943,1.0003,1.0007,1.0002,1.0003,7624923.2812,49.22986326455464,-4.28187550443e-05,-8.7080445785e-05
2021-11-11 04:00:00,64717.99,64928.48,64404.1,64692.41,107.12259343,40.30721271421651,-288.26483484366327,122.29202665692418,4638.95,4662.21,4623.01,4657.46,8255.00636,45.230841469304494,-22.06065393015888,-5.286420333216651,1.0004,1.0004,1.0003,1.0003,5231486.0112,49.22986326455464,-3.78721641798e-05,-7.7238789464e-05
2021-11-11 06:00:00,64708.15,65408.88,64532.05,65256.54,162.23094549,44.58453411090616,-312.8767302569322,35.25827527415289,4657.48,4698.44,4644.03,4693.31,7286.23314,48.71616024124047,-19.819714537631626,-8.193079174099648,1.0003,1.0004,1.0003,1.0004,3396586.1812000005,52.31568823028477,-2.55878304349e-05,-6.69085976582e-05
2021-11-11 08:00:00,65266.17,65625.44,64614.45,65398.28,240.4028835,45.63853051681406,-317.2871129282139,-35.25080236632047,4693.32,4744.0,4655.81,4730.19,8036.35966,52.09359126404709,-14.896132796618076,-9.533689898603331,1.0003,1.0004,1.0001,1.0004,4700630.771199999,52.31568823028478,-1.56717532224e-05,-5.6661228771e-05
2021-11-11 10:00:00,65418.65,65424.72,64971.2,65286.94,102.03701434,44.91584199263859,-326.00855675411003,-93.40235324387838,4730.02,4733.06,4692.54,4723.64,4547.74975,51.44557036673677,-11.39137635797124,-9.905227190476914,1.0004,1.0004,1.0001,1.0002,5599419.4112,45.85147558657224,-2.36785673353e-05,-5.00646964839e-05
2021-11-11 12:00:00,65305.25,65358.84,64670.17,64767.18,118.70565557,41.60384950588639,-370.5887357430111,-148.8396297437049,4724.0,4732.03,4676.21,4703.35,9964.92472,49.39573221953398,-10.13424380509423,-9.951030513400378,1.0003,1.0004,1.0001,1.0004,5911894.4612,52.21063399808002,-1.37274551179e-05,-4.27972482107e-05
2021-11-11 14:00:00,64763.39,65504.04,64440.0,64848.09,169.4690777,42.3169034630828,-394.8386339737117,-198.03943058970623,4703.35,4762.03,4680.18,4722.93,14803.7944,51.40784833042787,-7.4718836134661615,-9.455201133413537,1.0003,1.0011,1.0002,1.0005,11552888.5112,55.05292869060496,2.2026465349e-06,-3.37972692615e-05
2021-11-11 16:00:00,64840.02,65278.55,64774.43,64974.12,119.38693509,43.4747136460232,-399.2845812031956,-238.2884607124041,4722.43,4783.05,4717.01,4754.84,10712.36285,54.57766502973159,-2.7553121400997043,-8.11522333475077,1.0005,1.0006,1.0004,1.0005,6090916.271199999,55.05292869060496,1.46583940234e-05,-2.41061366045e-05
2021-11-11 18:00:00,64971.69,65261.31,64600.05,65167.7,64.79163512,45.29113960462456,-382.7753423521863,-267.1858370403605,4754.7,4765.48,4723.01,4762.0,10141.93591,55.282546324787525,1.5425750500317008,-6.183663657794275,1.0005,1.0005,1.0004,1.0004,4881169.5812,51.500551432876506,1.62729153432e-05,-1.6030326215e-05
